Id,Expected
81405-85-8;1852,2
6344-67-8;1855,2
43121-43-3;38,2
138261-41-3;10,2
186392-65-4;30,2
131807-57-3;1629,2
76738-62-0;27,2
149-30-4;2452,2
7631-86-9;1850,2
135410-20-7;1384,2
698-76-0;2,2
120-32-1;1386,2
112-27-6;2452,2
91-20-3;2451,2
104-51-8;1380,2
124495-18-7;35,2
1698-60-8;9,2
510-15-6;30,2
2392-39-4;1386,2
173159-57-4;20,2
123-33-1;8,2
77501-63-4;1378,2
62924-70-3;1682,2
3064-70-8;1852,1
76-44-8;2451,2
6893-02-3;1680,2
88-06-2;1382,2
1929-82-4;36,2
2550-40-5;1377,2
1582-09-8;1612,2
445295-04-5;2,2
10213-75-9;2,2
66441-23-4;1658,2
120068-37-3;1681,2
98-95-3;1686,2
350-03-8;1852,2
89-04-3;1378,2
94-82-6;1855,2
76578-14-8;1377,2
122008-85-9;34,2
25316-40-9;26,2
68157-60-8;5,2
140-56-7;1378,2
108-94-1;1389,2
123-42-2;1856,2
122836-35-5;1645,2
95737-68-1;14,2
51338-27-3;1620,2
2783-94-0;1387,2
35575-96-3;1631,2
63-25-2;1612,2
79622-59-6;29,2
66441-23-4;1619,2
43222-48-6;1614,2
97-54-1;28,2
119446-68-3;1385,2
842-07-9;1382,2
119168-77-3;1638,2
5877-42-9;1372,2
862243-29-6;1374,2
1912-24-9;2302,2
42874-03-3;1637,2
6359-82-6;1852,2
84371-65-3;1509,1
59-05-2;1380,2
92-84-2;1382,2
335-67-1;1389,2
203942-49-8;38,1
84-16-2;1797,2
51235-04-2;38,2
80-08-0;2453,2
83657-24-3;1858,1
95-54-5;1383,2
75330-75-5;2453,2
1843-05-6;39,2
79622-59-6;33,2
7786-34-7;1856,1
68-22-4;1380,2
131-11-3;1690,2
527680-56-4;36,2
31218-83-4;1616,1
101-02-0;2453,2
69806-50-4;1689,2
51-30-9;1379,2
94-74-6;6,2
50892-23-4;23,2
117718-60-2;1630,2
26444-49-5;1852,1
107534-96-3;40,1
123-33-1;29,2
103-24-2;36,2
3252-43-5;2451,2
2795-39-3;28,2
143-50-0;1387,2
95-57-8;30,2
822-06-0;1691,2
33956-49-9;1508,1
29232-93-7;7,2
135-02-4;2,1
64902-72-3;1628,2
1596-84-5;1629,2
123312-89-0;1634,2
105512-06-9;39,2
300-76-5;16,2
2432-87-3;1375,2
140-66-9;2450,1
30560-19-1;1630,2
42874-03-3;26,2
69-74-9;32,2
576-26-1;1386,2
10043-35-3;1623,2
261947-38-0;1857,1
99-57-0;2,2
67-30-1;1682,2
88-18-6;1377,2
2433-14-9;2450,2
100-46-9;2,1
82657-04-3;2300,2
111812-58-9;1623,2
214535-77-0;1376,2
88-58-4;1848,2
141-43-5;28,2
6153-64-6;27,2
3337-71-1;13,2
143-50-0;1852,1
107-92-6;1376,2
110-94-1;2452,2
95266-40-3;1850,2
123-51-3;1373,1
97-56-3;1385,2
75-85-4;2452,2
94-75-7;3,2
68694-11-1;15,2
4418-26-2;38,2
95-54-5;1379,1
59669-26-0;2451,2
631-64-1;2,2
98886-44-3;33,2
134605-64-4;1616,2
50-65-7;1629,2
98967-40-9;1646,2
83-79-4;1855,2
56-81-5;35,2
NOCAS_47333;25,2
1912-24-9;2307,2
131-52-2;2,2
88-75-5;2453,2
120-32-1;1613,2
94361-06-5;1385,2
120-55-8;1683,2
33629-47-9;23,1
368832-42-2;2451,2
2433-14-9;1507,1
2432-87-3;35,2
66-81-9;2303,2
230954-09-3;2453,2
21725-46-2;21,2
NOCAS_47292;25,2
99-97-8;34,2
69327-76-0;1633,1
72178-02-0;36,2
1836-75-5;1385,2
122931-48-0;19,2
2392-39-4;2452,2
101-55-3;1378,2
206-44-0;2452,2
23564-05-8;1373,1
117337-19-6;1636,1
120-32-1;1689,2
76-44-8;1372,2
2104-64-5;1383,2
184653-84-7;1383,2
501027-49-2;1374,2
25265-71-8;1380,2
115-29-7;40,2
219790-72-4;1380,2
446-72-0;1381,2
163515-14-8;1852,2
68-96-2;1857,2
139290-65-6;1374,1
10453-86-8;4,2
606-20-2;23,2
23031-36-9;34,2
188425-85-6;1680,2
111-30-8;1388,2
94-75-7;1618,2
5234-68-4;1615,1
74223-64-6;1612,2
594-20-7;1857,1
88-06-2;1387,2
83-32-9;27,2
115-96-8;1687,2
461023-63-2;1797,2
82-68-8;2,2
25812-30-0;1857,2
262376-75-0;1378,2
132-64-9;2452,2
335-67-1;1690,2
58846-77-8;1850,2
34256-82-1;2442,2
126-86-3;1380,2
59-05-2;1856,1
23184-66-9;1386,2
27314-13-2;1655,2
3811-73-2;25,2
95-83-0;29,2
25057-89-0;2452,2
104-76-7;1377,2
113136-77-9;1858,2
249296-43-3;1373,2
7631-86-9;1378,2
110-12-3;1850,2
72490-01-8;2451,2
780-69-8;2,1
104-67-6;1374,2
118134-30-8;1649,2
119168-77-3;1385,2
199119-58-9;1627,2
302-79-4;1687,2
106-46-7;1387,2
127277-53-6;1614,2
80-05-7;37,2
1260-17-9;39,2
87-90-1;1612,2
34014-18-1;14,2
117718-60-2;1650,2
86-50-0;36,2
133-90-4;32,2
2212-67-1;1850,2
2058-46-0;1850,1
120-12-7;39,2
13194-48-4;1634,2
97322-87-7;2445,2
126-86-3;1855,2
120116-88-3;2443,1
6153-64-6;1649,2
63-25-2;1624,2
149877-41-8;38,2
188489-07-8;1644,2
114311-32-9;2451,2
4291-63-8;25,1
55219-65-3;1683,2
1702-17-6;40,2
1582-09-8;1857,1
81334-34-1;33,2
177785-47-6;1377,2
97886-45-8;1635,2
114-26-1;1857,2
4638-48-6;2,2
3380-34-5;1687,1
91-66-7;1384,2
84371-65-3;30,2
60168-88-9;19,2
123-33-1;3,2
290352-28-2;1383,2
NOCAS_47299;1855,2
56-38-2;38,2
91-22-5;1386,2
23135-22-0;1374,2
NOCAS_47311;38,1
86-30-6;1680,2
123343-16-8;5,2
76738-62-0;1856,1
124-04-9;1380,2
51235-04-2;1658,2
50-28-2;1387,2
86-73-7;1384,2
629-62-9;24,2
15299-99-7;33,2
7378-99-6;27,2
82469-79-2;1380,2
173584-44-6;1630,2
1034-01-1;1848,1
353280-07-6;35,2
72490-01-8;15,2
92-04-6;2453,2
55512-33-9;1508,1
111-21-7;1797,2
643-79-8;29,2
502-47-6;2,2
88-58-4;28,2
91-59-8;1385,2
107-41-5;1374,2
109-86-4;1640,2
68-26-8;1374,2
504-63-2;2,1
NOCAS_34742;1381,1
69-09-0;1687,2
23184-66-9;13,2
79-14-1;2453,2
105624-86-0;1378,2
88671-89-0;1855,2
111988-49-9;1651,2
53112-28-0;1858,2
49562-28-9;1691,2
15299-99-7;27,2
142-62-1;2452,2
119168-77-3;1377,1
5234-68-4;1624,2
94-13-3;2446,2
52645-53-1;1507,1
113776-20-8;1642,2
548-62-9;1683,2
2212-67-1;19,2
92-84-2;1858,2
13647-35-3;2453,2
10265-92-6;1612,2
60-56-0;1683,1
79241-46-6;1374,2
174185-16-1;24,2
91-67-8;1852,1
92-51-3;2451,2
3296-90-0;36,2
122-99-6;1627,2
72490-01-8;38,2
366-70-1;1852,1
7632-00-0;1683,2
527680-56-4;1377,2
1478-61-1;1378,1
100-51-6;1384,2
25606-41-1;1626,2
2687-25-4;1682,1
99-30-9;23,2
NOCAS_48505;1688,2
159138-81-5;35,2
104795-68-8;27,2
114311-32-9;1649,2
99-97-8;1382,2
1934-21-0;1379,2
122008-85-9;1623,2
120-83-2;24,2
205-99-2;1382,2
1934-21-0;2451,2
67-20-9;1682,1
112-25-4;2451,2
2052-14-4;1848,2
80-05-7;24,2
136-60-7;1372,2
NOCAS_47353;2446,2
77-09-8;2446,2
10265-92-6;1638,2
2312-35-8;1850,1
82097-50-5;11,2
446-72-0;1380,2
42874-03-3;1382,2
42509-80-8;1614,2
131-11-3;11,2
80-08-0;1850,2
104-76-7;1850,2
1634-78-2;1643,2
124495-18-7;1374,2
6317-18-6;1650,2
59756-60-4;1379,2
60207-90-1;28,2
99-71-8;2444,2
111-40-0;1855,2
330-54-1;1381,2
214535-77-0;37,2
70-30-4;2453,2
962-58-3;4,2
122-14-5;1508,1
76578-14-8;1797,2
298-04-4;1644,2
10453-86-8;1656,2
813-78-5;2451,2
464930-42-5;1681,2
100784-20-1;1507,1
144550-36-7;2453,2
81334-34-1;1612,2
134-29-2;2451,2
59756-60-4;1388,2
87-61-6;31,2
298-04-4;1858,1
150-19-6;2,2
87674-68-8;1850,1
101-21-3;37,2
129630-19-9;1618,2
2390-60-5;1509,1
111-11-5;23,2
54593-83-8;18,2
57-09-0;1855,2
10540-29-1;39,2
197077-55-7;1386,2
55406-53-6;27,1
1338-43-8;1386,2
131983-72-7;37,2
122-14-5;1387,2
110-73-6;1850,2
141-04-8;35,2
1689-84-5;20,2
499-75-2;1850,2
23135-22-0;1640,2
68359-37-5;12,2
112281-77-3;1387,1
123-35-3;24,2
261947-38-0;34,2
158081-99-3;1387,2
69327-76-0;30,2
2008-41-5;1373,2
118134-30-8;39,2
10043-35-3;1377,2
NOCAS_48166;27,2
93-76-5;1857,2
136042-19-8;1374,2
584-79-2;2453,2
83657-24-3;2,2
330-55-2;7,2
69806-50-4;1645,2
112-25-4;1856,2
83-79-4;1623,2
6915-15-7;32,2
50-65-7;35,2
120-36-5;1647,2
98967-40-9;7,2
120-80-9;1380,2
2491-38-5;1508,1
117-84-0;1689,2
21564-17-0;1656,2
105624-86-0;1690,1
63-42-3;2453,2
1836-75-5;33,2
150-68-5;1374,2
122-99-6;18,2
2122-86-3;2452,2
86-73-7;35,2
564-20-5;1852,1
741-58-2;1638,2
57837-19-1;1855,2
824-78-2;1377,2
10265-92-6;6,2
333-41-5;7,2
124-04-9;1377,2
5234-68-4;1641,2
112-50-5;1856,2
62-38-4;2444,1
6893-02-3;34,2
94-74-6;1379,2
137-30-4;2442,1
23779-32-0;1385,2
83657-24-3;1628,2
5216-25-1;35,2
14028-44-5;2452,2
181640-09-5;23,2
64902-72-3;12,2
153719-23-4;34,2
111-15-9;1382,2
101200-48-0;1633,2
298198-52-4;32,2
88671-89-0;1651,2
98967-40-9;1379,2
149979-41-9;1852,2
105624-86-0;1682,1
114-26-1;1655,2
97-52-9;1857,1
626-64-2;1852,2
2495-39-8;1852,2
17804-35-2;1381,2
NOCAS_48518;1388,2
NOCAS_47305;2452,2
1194-65-6;1625,2
67-20-9;25,1
133-07-3;1654,2
109-73-9;2,2
119515-38-7;29,2
50594-66-6;40,2
1260-17-9;1687,2
309-00-2;1857,1
5902-51-2;17,2
834-12-8;14,2
51-28-5;2450,1
121-98-2;2,2
112410-23-8;1850,1
155569-91-8;38,2
140-95-4;1856,1
56-04-2;1852,2
120-47-8;1374,2
107-92-6;1384,2
87-90-1;16,2
24549-06-2;1855,2
75330-75-5;1507,1
105-99-7;1376,2
28434-00-6;1374,2
57754-85-5;2453,2
42509-80-8;1639,2
759-94-4;23,2
114311-32-9;1630,2
199119-58-9;8,2
288-88-0;2,2
962-58-3;1640,2
23135-22-0;1856,2
112-30-1;1857,2
108-39-4;2453,2
55406-53-6;30,2
84-69-5;2443,2
119-61-9;1690,2
110-05-4;1389,2
135158-54-2;1654,2
1836-75-5;27,2
563-12-2;2452,2
535-87-5;2,2
197077-55-7;1376,2
21725-46-2;1858,2
114-26-1;16,2
335-67-1;1687,2
101-10-0;1644,2
23564-05-8;12,2
931-36-2;2,2
1338-43-8;31,2
121-79-9;33,2
139149-55-6;1508,1
82097-50-5;1622,2
139-88-8;1852,2
99-66-1;1383,2
95-50-1;1384,2
434-13-9;2453,2
111-87-5;2451,2
96-76-4;1509,1
188425-85-6;1641,2
480-40-0;1848,1
51-21-8;1384,2
495-18-1;2452,2
99-66-1;2451,2
60168-88-9;1634,2
59-87-0;29,2
134-20-3;1379,2
1806-26-4;40,1
42509-80-8;7,2
141-66-2;1619,2
1745-81-9;2452,2
69327-76-0;1631,2
95-57-8;23,2
111-90-0;26,2
123-01-3;1688,2
84-69-5;1688,2
55285-14-8;40,1
1321-74-0;1852,2
34256-82-1;1383,2
43121-43-3;14,2
96-70-8;1378,2
149877-41-8;1648,1
145701-21-9;1374,2
3033-62-3;2452,2
3296-90-0;1384,2
139-40-2;1645,2
121-75-5;1658,2
9016-00-6;2,2
27323-41-7;33,2
NOCAS_48172;1379,1
140-56-7;33,2
50-78-2;36,2
7664-38-2;1857,1
5349-51-9;30,2
1625-91-8;1508,2
34590-94-8;1375,2
69327-76-0;1617,1
111-77-3;1372,2
101200-48-0;31,2
21087-64-9;1628,2
112-38-9;1852,2
113776-20-8;1619,2
13311-84-7;1857,2
120-36-5;1645,2
118134-30-8;1640,2
18479-57-7;2452,2
173584-44-6;1617,1
60-51-5;1509,2
103-90-2;1374,2
23779-32-0;24,2
834-12-8;38,2
79-39-0;2451,2
221246-12-4;2447,2
91-22-5;1387,2
29232-93-7;1644,2
141517-21-7;26,2
7646-85-7;2,2
556-67-2;1385,2
76-87-9;1635,2
100-37-8;27,2
55219-65-3;34,2
96-48-0;1386,2
230954-09-3;1509,2
7287-19-6;21,2
333-41-5;1689,1
173159-57-4;14,2
41372-08-1;26,2
121-14-2;1387,2
89-83-8;1380,2
4376-18-5;2452,2
123-33-1;1613,2
73-22-3;1380,2
96-18-4;1375,2
2675-77-6;2453,2
826-62-0;1379,2
94-75-7;1646,2
832-69-9;2453,2
6317-18-6;27,2
23950-58-5;1634,2
57-30-7;1852,2
155569-91-8;1381,2
144550-36-7;1683,2
1582-09-8;38,2
461023-63-2;25,1
533-74-4;1655,2
122-34-9;1634,2
83-79-4;1643,2
1763-23-1;1855,2
8018-01-7;6,2
328392-46-7;35,1
1948-33-0;25,1
2176-62-7;28,2
446-86-6;1377,2
353280-07-6;1377,2
133-90-4;1797,2
1120-01-0;1385,2
2353-45-9;2451,2
175013-18-0;12,2
19774-82-4;1858,2
126535-15-7;1636,1
13311-84-7;33,2
100-01-6;1379,2
76-44-8;33,2
87820-88-0;18,2
65-85-0;24,2
119446-68-3;1688,2
96-24-2;1852,2
56-55-3;31,1
21087-64-9;1383,2
131-55-5;1683,1
3811-73-2;1850,1
122-39-4;13,2
63-05-8;1384,1
137-26-8;1510,1
68-22-4;1387,2
181640-09-5;1387,2
140-56-7;1683,2
68359-37-5;36,2
161326-34-7;2445,2
621-64-7;1374,2
615-54-3;1852,1
102-06-7;39,2
533-74-4;2453,2
98886-44-3;1639,2
136-45-8;1510,1
137-26-8;36,2
20780-48-7;1850,2
26225-79-6;17,2
55335-06-3;28,2
81777-89-1;10,2
16672-87-0;1373,2
52-51-7;1388,2
834-12-8;1682,1
53-03-2;31,2
527680-56-4;1373,2
57-85-2;1688,2
NOCAS_48176;1850,1
124-04-9;1384,2
43121-43-3;1620,1
142-04-1;1824,1
155569-91-8;1623,2
81334-34-1;1633,1
7786-34-7;12,2
207-08-9;1848,2
128639-02-1;1635,2
606-45-1;1852,1
15299-99-7;2446,2
532-27-4;1852,1
99-59-2;1688,2
199171-88-5;1857,2
10043-35-3;1644,2
19666-30-9;1384,2
83-79-4;1624,2
108-95-2;24,2
91-59-8;1378,2
68-96-2;1690,1
136-45-8;13,2
80844-07-1;1385,2
116-25-6;1380,2
93-55-0;2453,2
7696-12-0;1631,2
2043-57-4;32,2
NOCAS_47379;1857,1
25168-05-2;1852,2
789-02-6;24,2
66441-23-4;1377,2
108-80-5;23,2
95-48-7;40,2
56-81-5;1378,2
10453-86-8;1384,2
98-54-4;2453,2
1119-40-0;36,2
208465-21-8;31,2
119168-77-3;7,2
527680-56-4;23,2
124-94-7;1373,2
120-47-8;1373,2
676116-04-4;1690,1
111812-58-9;1619,2
6915-15-7;1378,2
344930-95-6;1372,2
76578-14-8;1686,2
87818-31-3;1852,1
75-12-7;1382,2
51338-27-3;39,2
78-48-8;1388,2
87546-18-7;5,2
647-42-7;1378,2
1117-86-8;2452,2
106-87-6;1856,2
71751-41-2;1628,1
57-13-6;1373,2
52918-63-5;2451,2
125401-92-5;1857,2
648917-13-9;25,2
57837-19-1;13,2
101-05-3;1387,2
128639-02-1;1619,2
208-96-8;34,2
2058-94-8;1378,2
116-25-6;1374,2
82-68-8;1645,2
23103-98-2;1385,2
85-68-7;24,2
99-30-9;1655,2
133-06-2;1644,2
88671-89-0;1388,2
106-37-6;2,2
120-95-6;1389,2
929-59-9;35,1
98-86-2;1388,2
2243-62-1;1385,2
96489-71-3;1690,1
88671-89-0;33,2
133-07-3;22,2
95-76-1;1852,2
5598-13-0;1644,2
101-55-3;1690,2
38194-50-2;2453,2
155990-20-8;1373,2
NOCAS_48505;1683,2
75-86-5;1855,2
51235-04-2;9,2
120-32-1;1622,2
464930-42-5;1375,2
950-37-8;1372,2
627-93-0;23,2
1763-23-1;22,2
68392-35-8;35,2
80-05-7;1386,1
493-52-7;1850,1
63-25-2;1623,2
100-01-6;29,2
69655-05-6;1387,2
611-70-1;2,2
2425-77-6;2,2
527-60-6;1380,2
95737-68-1;1622,2
33089-61-1;1375,2
120-56-9;1857,1
114-26-1;22,2
124-09-4;1856,2
541-73-1;1387,2
76-03-9;1374,2
139340-56-0;1858,2
54593-83-8;15,2
2312-35-8;1387,2
59-30-3;29,2
122-39-4;1623,2
95737-68-1;1384,2
174185-16-1;1376,2
137-66-6;1509,1
120068-37-3;1646,2
2451-62-9;1689,1
79983-71-4;2451,2
180084-01-9;36,2
341031-54-7;1508,1
161326-34-7;1653,2
51-03-6;1387,1
9006-42-2;1656,2
25606-41-1;31,2
5234-68-4;1380,2
100-21-0;1856,2
17796-82-6;1850,2
25606-41-1;1649,2
230954-09-3;32,2
126-14-7;35,2
486-56-6;1386,2
13301-61-6;2,2
23564-05-8;1622,2
59-67-6;1689,2
41198-08-7;2445,2
1843-05-6;34,2
104098-48-8;1642,2
117337-19-6;1680,2
80-46-6;38,2
142-08-5;1852,2
60-33-3;1848,2
115-28-6;1380,2
678-39-7;1377,2
53-86-1;27,2
99-55-8;1377,2
87674-68-8;29,2
335-67-1;1378,2
585-34-2;1509,1
6893-02-3;2,1
57837-19-1;1652,1
102-79-4;2,1
79-94-7;1687,2
136-60-7;1384,2
637-07-0;1373,2
82558-50-7;1852,2
584-13-4;1385,2
115-32-2;1649,1
99-76-3;1379,2
18479-58-8;2452,2
116-06-3;1616,2
115-86-6;1683,2
141-66-2;35,2
35256-85-0;27,2
51707-55-2;1382,2
571-58-4;1857,2
124-13-0;28,2
110488-70-5;1616,2
123-07-9;1508,2
42874-03-3;1619,2
51-03-6;1507,1
111988-49-9;1649,1
131-70-4;1640,2
110-73-6;1852,2
298-81-7;2453,2
99-62-7;1856,2
76578-14-8;1633,2
181274-15-7;1381,2
2971-36-0;36,2
148-79-8;1375,2
7664-38-2;2452,2
74051-80-2;1611,2
112-34-5;1375,2
76578-14-8;1388,2
138261-41-3;1655,2
116-06-3;16,2
57-83-0;2447,2
81335-37-7;19,2
43222-48-6;26,2
1806-26-4;1850,1
125-84-8;1852,2
368832-42-2;31,2
15299-99-7;10,2
181274-15-7;28,2
57-30-7;1680,2
57966-95-7;1797,1
68392-35-8;1848,2
108-01-0;33,2
59756-60-4;1380,2
576-26-1;2453,2
199119-58-9;1382,2
1024-57-3;1852,1
121-75-5;4,2
6893-02-3;2453,2
141112-29-0;1507,2
19044-88-3;1377,2
86209-51-0;1642,2
23184-66-9;1382,2
83-32-9;1372,2
107534-96-3;1383,2
15307-79-6;1687,2
625114-41-2;2453,2
113776-20-8;16,2
175013-18-0;2,1
123-81-9;1852,1
134605-64-4;1646,2
68157-60-8;2450,2
96-45-7;21,2
83657-24-3;24,2
10453-86-8;1618,2
140-66-9;2442,1
474-86-2;2452,2
210880-92-5;1378,2
35691-65-7;2451,2
106-02-5;1852,2
650-51-1;1380,2
1610-18-0;1619,2
1912-24-9;30,2
94125-34-5;3,2
120-47-8;33,2
88-18-6;1373,2
50-55-5;1689,1
30560-19-1;1375,2
5349-51-9;2,2
101-10-0;1633,2
111-76-2;1507,2
27955-94-8;1379,2
32809-16-8;1376,2
68-12-2;28,2
7492-66-2;1852,1
67747-09-5;7,2
126-98-7;2453,2
79983-71-4;2452,2
NOCAS_47265;1510,1
81335-77-5;2453,2
82558-50-7;1615,2
123343-16-8;31,2
112281-77-3;26,2
103-33-3;1387,2
NOCAS_48166;29,2
121-00-6;28,2
61-76-7;2452,2
1806-26-4;27,2
74115-24-5;1635,2
122-39-4;31,2
2579-20-6;1852,2
261947-38-0;1376,2
709-98-8;1657,2
55219-65-3;1654,2
6624-73-3;31,2
1610-18-0;1639,2
10540-29-1;25,1
86209-51-0;1640,2
87818-31-3;28,2
63-25-2;1658,2
122-14-5;19,2
60168-88-9;1657,2
2971-36-0;34,2
124-13-0;1381,2
741-58-2;1648,1
924-16-3;1377,2
85-68-7;2452,2
107-21-1;1387,2
123-51-3;33,2
111-21-7;1372,2
104795-68-8;25,2
271-89-6;38,2
66215-27-8;1389,2
1634-78-2;3,2
177785-47-6;29,2
53112-28-0;4,2
49562-28-9;1380,2
313994-79-5;1510,2
141-43-5;1376,2
78-48-8;1647,1
1445-75-6;26,2
104098-48-8;1857,2
121-00-6;32,2
759-94-4;1652,2
464930-42-5;1385,2
1563-66-2;27,2
94-74-6;1389,2
7786-34-7;9,2
75-60-5;11,2
NOCAS_48176;1857,1
298-46-4;1688,2
NOCAS_47334;1689,2
42509-80-8;1612,2
92-84-2;1507,1
88-72-2;37,2
91-10-1;2,2
4376-20-9;1646,2
1948-33-0;24,2
72178-02-0;2452,2
611-59-6;1852,1
141-04-8;33,2
330-55-2;1688,2
321-64-2;2452,2
94-60-0;1856,2
69-72-7;1683,2
111812-58-9;8,2
104098-48-8;6,2
5315-79-7;2452,1
4376-20-9;27,2
181274-17-9;1856,2
314-40-9;27,2
65-71-4;1852,1
123-76-2;2453,2
3089-11-0;1852,1
1095-90-5;33,2
27314-13-2;1690,1
501027-49-2;1691,2
99-99-0;2451,2
135410-20-7;1646,2
79983-71-4;23,2
129299-90-7;1509,1
2591-86-8;2,2
1672-46-4;1852,1
76738-62-0;1627,1
2243-62-1;1688,2
87818-31-3;1848,2
50-35-1;24,2
1912-24-9;1648,1
1085-12-7;1850,2
602-01-7;1372,1
148-79-8;8,2
52-86-8;23,1
634-66-2;2451,2
148-24-3;1850,1
928-95-0;2,2
480-40-0;2,2
95-80-7;25,2
60168-88-9;1636,1
106-24-1;27,2
133-06-2;17,2
556-67-2;29,2
199171-88-5;1377,1
1948-33-0;23,2
NOCAS_47342;1381,2
141-66-2;1615,2
86-73-7;31,2
98886-44-3;1648,1
188489-07-8;15,2
112410-23-8;1649,1
NOCAS_47353;1687,1
129453-61-8;1380,2
94125-34-5;1643,2
219714-96-2;1649,2
1194-65-6;1643,2
21087-64-9;9,2
111-15-9;1375,2
29091-21-2;1651,2
58-72-0;2,1
72490-01-8;1620,2
66215-27-8;1616,2
1763-23-1;1387,2
83-79-4;1689,1
23947-60-6;2452,2
140939-15-7;1509,2
120-95-6;37,2
80-43-3;1379,2
151-10-0;2,2
63-92-3;1852,1
50-81-7;1508,1
3825-26-1;1855,2
1582-09-8;1652,1
109-86-4;40,2
79983-71-4;2,2
1689-84-5;2446,2
117718-60-2;1619,2
335-67-1;22,2
161050-58-4;1856,1
101-05-3;1510,1
81-81-2;1855,2
110-44-1;1377,2
78-27-3;1852,1
25498-49-1;1797,2
135158-54-2;11,2
98319-26-7;1856,1
2971-36-0;1643,2
99-66-1;1691,1
69806-50-4;1647,2
620-40-6;2,2
58-85-5;2,2
129630-19-9;1376,2
307-24-4;1381,2
330-55-2;12,2
1445-75-6;1378,2
145701-21-9;1857,2
57966-95-7;1858,2
140-72-7;2453,2
137-26-8;1612,2
108-44-1;1374,2
87-61-6;29,2
60-56-0;26,2
7487-94-7;1680,2
2144-53-8;1855,2
210880-92-5;34,2
173584-44-6;27,2
72490-01-8;1631,2
63-25-2;34,2
533-23-3;2451,2
141517-21-7;1635,2
838-85-7;1852,2
19666-30-9;22,2
119-61-9;31,2
111-77-3;1386,2
116-06-3;1627,2
66215-27-8;1654,2
6789-88-4;2,2
96-18-4;1852,2
113136-77-9;1382,2
36734-19-7;1387,2
3380-34-5;39,2
110-05-4;31,2
120068-37-3;1654,1
13311-84-7;2,1
924-16-3;1852,2
115-77-5;25,2
NOCAS_47366;1381,2
122-14-5;1658,1
117-81-7;2452,2
54-11-5;1855,2
66456-53-9;38,2
6378-65-0;2,2
178928-70-6;2451,2
126-86-3;1681,2
28434-00-6;1379,2
69806-50-4;2444,2
115-29-7;18,2
2312-35-8;1385,2
1934-21-0;1387,2
188425-85-6;1637,2
2528-16-7;1378,2
179465-71-5;1389,2
26172-55-4;1388,2
83657-24-3;1852,1
5444-75-7;2453,2
4449-51-8;30,2
76-44-8;38,1
678-39-7;1374,2
10016-20-3;1797,2
22781-23-3;8,2
111-15-9;32,2
85532-75-8;28,2
104206-82-8;1630,2
110-80-5;1378,2
444610-91-7;1384,2
120-12-7;24,2
622-40-2;1852,2
101-21-3;27,2
107071-66-9;26,2
80-56-8;2,2
154-42-7;1680,2
120-36-5;1633,2
1134-23-2;1374,2
4553-62-2;1855,2
35554-44-0;1623,2
113136-77-9;30,2
83-32-9;23,2
115-28-6;1379,2
149979-41-9;1376,2
36673-16-2;1372,2
12427-38-2;26,2
66-27-3;1855,2
112-70-9;1850,2
196808-45-4;25,1
161050-58-4;1625,2
41198-08-7;1625,2
521-18-6;2,1
22224-92-6;28,2
76578-14-8;1615,2
63612-50-0;25,2
144550-36-7;24,2
118-71-8;23,2
111-77-3;2451,2
50-22-6;1683,2
335-67-1;1631,2
30560-19-1;1615,2
333-41-5;1643,2
51707-55-2;1655,2
101-54-2;40,2
83657-24-3;1855,2
69327-76-0;2447,2
83-32-9;2453,2
115-29-7;1618,2
23564-05-8;1384,2
131-11-3;1640,2
21662-09-9;1852,2
94125-34-5;32,2
464930-42-5;32,2
144550-36-7;1507,2
NOCAS_48176;38,2
51235-04-2;1617,1
123-01-3;1857,2
66215-27-8;20,2
1918-02-1;1856,2
111-96-6;1375,2
2943-75-1;25,1
115-32-2;1652,1
21087-64-9;1635,2
62924-70-3;1649,1
82097-50-5;1656,2
188425-85-6;1623,2
NOCAS_34742;30,2
136-77-6;1509,1
668981-02-0;25,2
83657-24-3;1613,2
115-32-2;34,2
57966-95-7;1651,2
96-23-1;1797,2
6683-19-8;2451,2
181274-15-7;1655,2
81406-37-3;1630,2
141-66-2;1381,2
105-53-3;2453,2
74051-80-2;1850,1
59-30-3;39,2
102-82-9;1852,2
NOCAS_47342;30,2
179465-71-5;2446,2
31501-11-8;2,2
77501-63-4;2297,2
161326-34-7;31,2
82-68-8;34,2
113136-77-9;1634,2
79538-32-2;2452,2
97886-45-8;40,2
497-76-7;2452,2
215297-27-1;37,2
112281-77-3;21,2
87546-18-7;21,2
95-80-7;1384,2
134605-64-4;1649,1
NOCAS_34742;1651,2
NOCAS_47349;26,2
117-81-7;1388,2
378-44-9;2451,2
1062243-51-9;34,2
151-21-3;30,2
94-13-3;1382,1
NOCAS_47265;30,2
59669-26-0;1856,1
50-29-3;2453,2
141-43-5;1857,2
219790-72-4;1384,2
69377-81-7;1627,2
97-54-1;1377,2
77-92-9;32,2
2971-36-0;1681,2
86479-06-3;1375,2
91-64-5;1376,2
123-25-1;1797,2
116-06-3;1857,2
118134-30-8;6,2
101-80-4;1852,2
5234-68-4;1852,2
5234-68-4;1648,1
99-65-0;2451,2
826-62-0;1384,2
23779-32-0;1377,2
1067-53-4;1850,2
1338-43-8;2453,2
142459-58-3;1655,2
131807-57-3;1644,2
NOCAS_47334;1855,2
8000-34-8;1384,1
24307-26-4;1857,2
622-40-2;2,1
80-46-6;1384,1
7487-94-7;1690,1
NOCAS_47255;25,2
34014-18-1;1387,2
84-16-2;1850,1
